,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
11057,Slovakia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,54,
11058,Slovakia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,20,
11059,Slovakia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,28,
11060,Slovakia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,17,
11061,Slovakia,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),3,
11062,United Kingdom,Gay men,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,11,
11063,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,7,‡
11064,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,14,
11065,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",23,
11066,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,16,
11067,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,23,
11068,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,35,
11069,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,25,
11070,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,31,
11071,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,28,
11072,Austria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),13,
11073,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,7,‡
11074,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,17,
11075,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",20,
11076,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,10,
11077,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,26,
11078,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,45,
11079,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,31,
11080,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,40,
11081,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,10,
11082,Belgium,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),7,
11083,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,19,‡
11084,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,46,
11085,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",13,‡
11086,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,34,
11087,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,48,
11088,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,68,
11089,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,46,
11090,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,39,
11091,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,15,‡
11092,Bulgaria,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),3,‡
11093,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,11,‡
11094,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,23,‡
11095,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",6,‡
11096,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,6,‡
11097,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,47,‡
11098,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,30,‡
11099,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,23,‡
11100,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,36,‡
11101,Cyprus,Trans people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,23,‡
11102,EU-28,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,30,
11103,EU-28,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,43,
11104,EU-28,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,24,
11105,EU-28,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,32,
11106,EU-28,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,13,
11107,EU-28,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Other reason(s),8,
11108,North Macedonia,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Fear of intimidation by perpetrators,:, [1] 
11109,North Macedonia,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Did not want to reveal sex or / gen ident / sex char,:, [1] 
11110,North Macedonia,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,"Not reported because: Too hurt, traumatised, stressed or annoyed",:, [1] 
11111,North Macedonia,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Didn't know how or where to report,:, [1] 
11112,North Macedonia,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Do not trust the authorities,:, [1] 
11113,North Macedonia,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Nothing would happen or change,:, [1] 
11114,North Macedonia,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: The incident would not be taken seriously,:, [1] 
11115,North Macedonia,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Not worth reporting it,:, [1] 
11116,North Macedonia,Intersex people,All,DEXreason_not_rep,Why was the last discrimination incident not reported?,Not reported because: Dealt with the problem myself,:, [1] 
